baseline,wave_id,time,operator_id,state_id,region_id,policy_before,policy_after,dynamic_hotness_before,dynamic_hotness_after,materialization_bytes,movement_byte_hop,cache_hit
wafer_request_centric,0,0.0,O_refine_0,S_task,R_0_0,replicate,replicate,2055.182090153423,1802.7683585997247,5336,0,False
wafer_request_centric,0,0.0,O_refine_0,S_rubric,R_0_0,replicate,replicate,2053.641473893938,1801.4169580310597,5332,0,False
wafer_request_centric,0,0.0,O_refine_0,S_global_context,R_0_0,replicate,replicate,2053.641473893938,1801.4169580310597,5332,0,False
wafer_request_centric,0,0.0,O_refine_0,S_chunk_0,R_0_0,inline,inline,786.7341343749999,822.8771873437499,3560,0,False
wafer_request_centric,1,9.83,O_refine_1,S_task,R_0_0,replicate,replicate,1802.7683585997247,1685.389433089821,0,0,True
wafer_request_centric,1,9.83,O_refine_1,S_rubric,R_0_0,replicate,replicate,1801.4169580310597,1684.1260227201888,0,0,True
wafer_request_centric,1,9.83,O_refine_1,S_global_context,R_0_0,replicate,replicate,1801.4169580310597,1684.1260227201888,0,0,True
wafer_request_centric,1,9.83,O_refine_1,S_chunk_1,R_0_0,inline,inline,771.0878487812499,806.5121017078125,3172,0,False
wafer_request_centric,1,9.83,O_refine_1,S_running_summary_0,R_0_0,inline,inline,202.25255049999998,211.544157825,832,0,False
wafer_request_centric,2,19.882,O_refine_2,S_task,R_0_0,replicate,replicate,1685.389433089821,1655.7831315083838,0,0,True
wafer_request_centric,2,19.882,O_refine_2,S_rubric,R_0_0,replicate,replicate,1684.1260227201888,1654.5419147681225,0,0,True
wafer_request_centric,2,19.882,O_refine_2,S_global_context,R_0_0,replicate,replicate,1684.1260227201888,1654.5419147681225,0,0,True
wafer_request_centric,2,19.882,O_refine_2,S_chunk_2,R_0_0,inline,inline,866.6451071250001,906.4593196312501,3268,0,False
wafer_request_centric,2,19.882,O_refine_2,S_running_summary_1,R_0_0,inline,inline,302.318060625,316.20673940625,1140,0,False
wafer_request_centric,3,30.136000000000003,O_refine_3,S_task,R_0_0,replicate,replicate,1655.7831315083838,1683.2290354804495,0,0,True
wafer_request_centric,3,30.136000000000003,O_refine_3,S_rubric,R_0_0,replicate,replicate,1654.5419147681225,1681.9672445992796,0,0,True
wafer_request_centric,3,30.136000000000003,O_refine_3,S_global_context,R_0_0,replicate,replicate,1654.5419147681225,1681.9672445992796,0,0,True
wafer_request_centric,3,30.136000000000003,O_refine_3,S_chunk_3,R_0_0,inline,inline,710.1822511875,742.8084632718751,2472,0,False
wafer_request_centric,3,30.136000000000003,O_refine_3,S_running_summary_2,R_0_0,inline,inline,258.56149921875,270.4399744921875,900,0,False
wafer_request_centric,4,39.872,O_refine_4,S_task,R_0_0,replicate,replicate,1683.2290354804495,1747.758873062292,0,0,True
wafer_request_centric,4,39.872,O_refine_4,S_rubric,R_0_0,replicate,replicate,1681.9672445992796,1746.4487089895317,0,0,True
wafer_request_centric,4,39.872,O_refine_4,S_global_context,R_0_0,replicate,replicate,1681.9672445992796,1746.4487089895317,0,0,True
wafer_request_centric,4,39.872,O_refine_4,S_chunk_4,R_0_0,inline,inline,949.2079926874999,992.815195246875,3068,0,False
wafer_request_centric,4,39.872,O_refine_4,S_running_summary_3,R_0_0,inline,inline,268.5503708125,280.887741028125,868,0,False
wafer_request_centric,5,49.89,O_refine_5,S_task,R_0_0,replicate,replicate,1747.758873062292,1836.3932674904897,0,0,True
wafer_request_centric,5,49.89,O_refine_5,S_rubric,R_0_0,replicate,replicate,1746.4487089895317,1835.0166608431955,0,0,True
wafer_request_centric,5,49.89,O_refine_5,S_global_context,R_0_0,replicate,replicate,1746.4487089895317,1835.0166608431955,0,0,True
wafer_request_centric,5,49.89,O_refine_5,S_chunk_5,R_0_0,inline,inline,1059.43916859375,1108.1104595859376,3196,0,False
wafer_request_centric,5,49.89,O_refine_5,S_running_summary_4,R_0_0,inline,inline,396.46096546875,414.6746275546875,1196,0,False
wafer_request_centric,6,60.136,O_refine_6,S_task,R_0_0,replicate,replicate,1836.3932674904897,1940.6956238688183,0,0,True
wafer_request_centric,6,60.136,O_refine_6,S_rubric,R_0_0,replicate,replicate,1835.0166608431955,1939.240829548077,0,0,True
wafer_request_centric,6,60.136,O_refine_6,S_global_context,R_0_0,replicate,replicate,1835.0166608431955,1939.240829548077,0,0,True
wafer_request_centric,6,60.136,O_refine_6,S_chunk_6,R_0_0,inline,inline,1238.973666,1295.8928829000001,3504,0,False
wafer_request_centric,6,60.136,O_refine_6,S_running_summary_5,R_0_0,inline,inline,445.5213524999999,465.9888791249999,1260,0,False
wafer_request_centric,7,70.568,O_refine_7,S_task,R_0_0,replicate,replicate,1940.6956238688183,2055.1821555147317,0,0,True
wafer_request_centric,7,70.568,O_refine_7,S_rubric,R_0_0,replicate,replicate,1939.240829548077,2053.6415392062504,0,0,True
wafer_request_centric,7,70.568,O_refine_7,S_global_context,R_0_0,replicate,replicate,1939.240829548077,2053.6415392062504,0,0,True
wafer_request_centric,7,70.568,O_refine_7,S_chunk_7,R_0_0,inline,inline,1163.1289595625,1216.5638237156252,3096,0,False
wafer_request_centric,7,70.568,O_refine_7,S_running_summary_6,R_0_0,inline,inline,284.01986221875,297.0679104421875,756,0,False
replicate_all_hot_states,0,0.0,O_refine_0,S_task,R_0_0,replicate,replicate,2055.1821555147317,1802.7684010845755,5336,0,False
replicate_all_hot_states,0,0.0,O_refine_0,S_rubric,R_0_0,replicate,replicate,2053.6415392062504,1801.4170004840628,5332,0,False
replicate_all_hot_states,0,0.0,O_refine_0,S_global_context,R_0_0,replicate,replicate,2053.6415392062504,1801.4170004840628,5332,0,False
replicate_all_hot_states,0,0.0,O_refine_0,S_chunk_0,R_0_0,inline,inline,822.8771873437499,846.3701717734375,3560,0,False
replicate_all_hot_states,1,9.83,O_refine_1,S_task,R_0_0,replicate,replicate,1802.7684010845755,1685.3894607049742,0,0,True
replicate_all_hot_states,1,9.83,O_refine_1,S_rubric,R_0_0,replicate,replicate,1801.4170004840628,1684.126050314641,0,0,True
replicate_all_hot_states,1,9.83,O_refine_1,S_global_context,R_0_0,replicate,replicate,1801.4170004840628,1684.126050314641,0,0,True
replicate_all_hot_states,1,9.83,O_refine_1,S_chunk_1,R_0_0,inline,inline,806.5121017078125,829.5378661100781,3172,0,False
replicate_all_hot_states,1,9.83,O_refine_1,S_running_summary_0,R_0_0,inline,inline,211.544157825,217.58370258625,832,0,False
replicate_all_hot_states,2,19.882,O_refine_2,S_task,R_0_0,replicate,replicate,1685.3894607049742,1655.7831494582333,0,0,True
replicate_all_hot_states,2,19.882,O_refine_2,S_rubric,R_0_0,replicate,replicate,1684.126050314641,1654.5419327045165,0,0,True
replicate_all_hot_states,2,19.882,O_refine_2,S_global_context,R_0_0,replicate,replicate,1684.126050314641,1654.5419327045165,0,0,True
replicate_all_hot_states,2,19.882,O_refine_2,S_chunk_2,R_0_0,inline,inline,906.4593196312501,932.3385577603126,3268,0,False
replicate_all_hot_states,2,19.882,O_refine_2,S_running_summary_1,R_0_0,inline,inline,316.20673940625,325.2343806140625,1140,0,False
replicate_all_hot_states,3,30.136000000000003,O_refine_3,S_task,R_0_0,replicate,replicate,1655.7831494582333,1683.2290471478518,0,0,True
replicate_all_hot_states,3,30.136000000000003,O_refine_3,S_rubric,R_0_0,replicate,replicate,1654.5419327045165,1681.9672562579358,0,0,True
replicate_all_hot_states,3,30.136000000000003,O_refine_3,S_global_context,R_0_0,replicate,replicate,1654.5419327045165,1681.9672562579358,0,0,True
replicate_all_hot_states,3,30.136000000000003,O_refine_3,S_chunk_3,R_0_0,inline,inline,742.8084632718751,764.0155011267188,2472,0,False
replicate_all_hot_states,3,30.136000000000003,O_refine_3,S_running_summary_2,R_0_0,inline,inline,270.4399744921875,278.1609834199219,900,0,False
replicate_all_hot_states,4,39.872,O_refine_4,S_task,R_0_0,replicate,replicate,1683.2290471478518,1747.7588806461035,0,0,True
replicate_all_hot_states,4,39.872,O_refine_4,S_rubric,R_0_0,replicate,replicate,1681.9672562579358,1746.448716567658,0,0,True
replicate_all_hot_states,4,39.872,O_refine_4,S_global_context,R_0_0,replicate,replicate,1681.9672562579358,1746.448716567658,0,0,True
replicate_all_hot_states,4,39.872,O_refine_4,S_chunk_4,R_0_0,inline,inline,992.815195246875,1021.1598769104687,3068,0,False
replicate_all_hot_states,4,39.872,O_refine_4,S_running_summary_3,R_0_0,inline,inline,280.887741028125,288.9070316682812,868,0,False
replicate_all_hot_states,5,49.89,O_refine_5,S_task,R_0_0,replicate,replicate,1747.7588806461035,1836.3932724199672,0,0,True
replicate_all_hot_states,5,49.89,O_refine_5,S_rubric,R_0_0,replicate,replicate,1746.448716567658,1835.0166657689779,0,0,True
replicate_all_hot_states,5,49.89,O_refine_5,S_global_context,R_0_0,replicate,replicate,1746.448716567658,1835.0166657689779,0,0,True
replicate_all_hot_states,5,49.89,O_refine_5,S_chunk_5,R_0_0,inline,inline,1108.1104595859376,1139.7467987308594,3196,0,False
replicate_all_hot_states,5,49.89,O_refine_5,S_running_summary_4,R_0_0,inline,inline,414.6746275546875,426.5135079105469,1196,0,False
replicate_all_hot_states,6,60.136,O_refine_6,S_task,R_0_0,replicate,replicate,1836.3932724199672,1940.6956270729786,0,0,True
replicate_all_hot_states,6,60.136,O_refine_6,S_rubric,R_0_0,replicate,replicate,1835.0166657689779,1939.2408327498356,0,0,True
replicate_all_hot_states,6,60.136,O_refine_6,S_global_context,R_0_0,replicate,replicate,1835.0166657689779,1939.2408327498356,0,0,True
replicate_all_hot_states,6,60.136,O_refine_6,S_chunk_6,R_0_0,inline,inline,1295.8928829000001,1332.8903738850001,3504,0,False
replicate_all_hot_states,6,60.136,O_refine_6,S_running_summary_5,R_0_0,inline,inline,465.9888791249999,479.29277143124995,1260,0,False
replicate_all_hot_states,7,70.568,O_refine_7,S_task,R_0_0,replicate,replicate,1940.6956270729786,2055.1821575974363,0,0,True
replicate_all_hot_states,7,70.568,O_refine_7,S_rubric,R_0_0,replicate,replicate,1939.2408327498356,2053.6415412873935,0,0,True
replicate_all_hot_states,7,70.568,O_refine_7,S_global_context,R_0_0,replicate,replicate,1939.2408327498356,2053.6415412873935,0,0,True
replicate_all_hot_states,7,70.568,O_refine_7,S_chunk_7,R_0_0,inline,inline,1216.5638237156252,1251.2964854151564,3096,0,False
replicate_all_hot_states,7,70.568,O_refine_7,S_running_summary_6,R_0_0,inline,inline,297.0679104421875,305.5491417874219,756,0,False
single_pin_hot_state,0,0.0,O_refine_0,S_task,R_0_0,replicate,replicate,2055.1821575974363,1802.7684024383339,5336,0,False
single_pin_hot_state,0,0.0,O_refine_0,S_rubric,R_0_0,replicate,replicate,2053.6415412873935,1801.4170018368059,5332,0,False
single_pin_hot_state,0,0.0,O_refine_0,S_global_context,R_0_0,replicate,replicate,2053.6415412873935,1801.4170018368059,5332,0,False
single_pin_hot_state,0,0.0,O_refine_0,S_chunk_0,R_0_0,inline,inline,846.3701717734375,861.6406116527344,3560,0,False
single_pin_hot_state,1,9.83,O_refine_1,S_task,R_0_0,replicate,replicate,1802.7684024383339,1685.3894615849172,0,0,True
single_pin_hot_state,1,9.83,O_refine_1,S_rubric,R_0_0,replicate,replicate,1801.4170018368059,1684.126051193924,0,0,True
single_pin_hot_state,1,9.83,O_refine_1,S_global_context,R_0_0,replicate,replicate,1801.4170018368059,1684.126051193924,0,0,True
single_pin_hot_state,1,9.83,O_refine_1,S_chunk_1,R_0_0,inline,inline,829.5378661100781,844.5046129715508,3172,0,False
single_pin_hot_state,1,9.83,O_refine_1,S_running_summary_0,R_0_0,inline,inline,217.58370258625,221.5094066810625,832,0,False
single_pin_hot_state,2,19.882,O_refine_2,S_task,R_0_0,replicate,replicate,1685.3894615849172,1655.783150030196,0,0,True
single_pin_hot_state,2,19.882,O_refine_2,S_rubric,R_0_0,replicate,replicate,1684.126051193924,1654.5419332760505,0,0,True
single_pin_hot_state,2,19.882,O_refine_2,S_global_context,R_0_0,replicate,replicate,1684.126051193924,1654.5419332760505,0,0,True
single_pin_hot_state,2,19.882,O_refine_2,S_chunk_2,R_0_0,inline,inline,932.3385577603126,949.1600625442032,3268,0,False
single_pin_hot_state,2,19.882,O_refine_2,S_running_summary_1,R_0_0,inline,inline,325.2343806140625,331.1023473991406,1140,0,False
single_pin_hot_state,3,30.136000000000003,O_refine_3,S_task,R_0_0,replicate,replicate,1655.783150030196,1683.2290475196276,0,0,True
single_pin_hot_state,3,30.136000000000003,O_refine_3,S_rubric,R_0_0,replicate,replicate,1654.5419332760505,1681.967256629433,0,0,True
single_pin_hot_state,3,30.136000000000003,O_refine_3,S_global_context,R_0_0,replicate,replicate,1654.5419332760505,1681.967256629433,0,0,True
single_pin_hot_state,3,30.136000000000003,O_refine_3,S_chunk_3,R_0_0,inline,inline,764.0155011267188,777.8000757323673,2472,0,False
single_pin_hot_state,3,30.136000000000003,O_refine_3,S_running_summary_2,R_0_0,inline,inline,278.1609834199219,283.1796392229492,900,0,False
single_pin_hot_state,4,39.872,O_refine_4,S_task,R_0_0,replicate,replicate,1683.2290475196276,1747.758880887758,0,0,True
single_pin_hot_state,4,39.872,O_refine_4,S_rubric,R_0_0,replicate,replicate,1681.967256629433,1746.4487168091314,0,0,True
single_pin_hot_state,4,39.872,O_refine_4,S_global_context,R_0_0,replicate,replicate,1681.967256629433,1746.4487168091314,0,0,True
single_pin_hot_state,4,39.872,O_refine_4,S_chunk_4,R_0_0,inline,inline,1021.1598769104687,1039.5839199918046,3068,0,False
single_pin_hot_state,4,39.872,O_refine_4,S_running_summary_3,R_0_0,inline,inline,288.9070316682812,294.1195705843828,868,0,False
single_pin_hot_state,5,49.89,O_refine_5,S_task,R_0_0,replicate,replicate,1747.758880887758,1836.3932725770428,0,0,True
single_pin_hot_state,5,49.89,O_refine_5,S_rubric,R_0_0,replicate,replicate,1746.4487168091314,1835.0166659259353,0,0,True
single_pin_hot_state,5,49.89,O_refine_5,S_global_context,R_0_0,replicate,replicate,1746.4487168091314,1835.0166659259353,0,0,True
single_pin_hot_state,5,49.89,O_refine_5,S_chunk_5,R_0_0,inline,inline,1139.7467987308594,1160.3104191750585,3196,0,False
single_pin_hot_state,5,49.89,O_refine_5,S_running_summary_4,R_0_0,inline,inline,426.5135079105469,434.2087801418555,1196,0,False
single_pin_hot_state,6,60.136,O_refine_6,S_task,R_0_0,replicate,replicate,1836.3932725770428,1940.6956271750778,0,0,True
single_pin_hot_state,6,60.136,O_refine_6,S_rubric,R_0_0,replicate,replicate,1835.0166659259353,1939.240832851858,0,0,True
single_pin_hot_state,6,60.136,O_refine_6,S_global_context,R_0_0,replicate,replicate,1835.0166659259353,1939.240832851858,0,0,True
single_pin_hot_state,6,60.136,O_refine_6,S_chunk_6,R_0_0,inline,inline,1332.8903738850001,1356.9387430252502,3504,0,False
single_pin_hot_state,6,60.136,O_refine_6,S_running_summary_5,R_0_0,inline,inline,479.29277143124995,487.94030143031245,1260,0,False
single_pin_hot_state,7,70.568,O_refine_7,S_task,R_0_0,replicate,replicate,1940.6956271750778,2055.1821576638004,0,0,True
single_pin_hot_state,7,70.568,O_refine_7,S_rubric,R_0_0,replicate,replicate,1939.240832851858,2053.641541353708,0,0,True
single_pin_hot_state,7,70.568,O_refine_7,S_global_context,R_0_0,replicate,replicate,1939.240832851858,2053.641541353708,0,0,True
single_pin_hot_state,7,70.568,O_refine_7,S_chunk_7,R_0_0,inline,inline,1251.2964854151564,1273.8727155198517,3096,0,False
single_pin_hot_state,7,70.568,O_refine_7,S_running_summary_6,R_0_0,inline,inline,305.5491417874219,311.0619421618242,756,0,False
WaferStateFlow,0,0.0,O_refine_0,S_task,R_0_0,replicate,replicate,2055.1821576638004,1802.7684024814703,5336,0,False
WaferStateFlow,0,0.0,O_refine_0,S_rubric,R_0_0,replicate,replicate,2053.641541353708,1801.4170018799102,5332,0,False
WaferStateFlow,0,0.0,O_refine_0,S_global_context,R_0_0,replicate,replicate,2053.641541353708,1801.4170018799102,5332,0,False
WaferStateFlow,0,0.0,O_refine_0,S_chunk_0,R_0_0,inline,inline,861.6406116527344,871.5663975742774,3560,0,False
WaferStateFlow,1,9.83,O_refine_1,S_task,R_0_0,replicate,replicate,1802.7684024814703,1685.3894616129555,0,0,True
WaferStateFlow,1,9.83,O_refine_1,S_rubric,R_0_0,replicate,replicate,1801.4170018799102,1684.126051221942,0,0,True
WaferStateFlow,1,9.83,O_refine_1,S_global_context,R_0_0,replicate,replicate,1801.4170018799102,1684.126051221942,0,0,True
WaferStateFlow,1,9.83,O_refine_1,S_chunk_1,R_0_0,inline,inline,844.5046129715508,854.2329984315081,3172,0,False
WaferStateFlow,1,9.83,O_refine_1,S_running_summary_0,R_0_0,inline,inline,221.5094066810625,224.06111434269064,832,0,False
WaferStateFlow,2,19.882,O_refine_2,S_task,R_0_0,replicate,replicate,1685.3894616129555,1655.783150048421,0,0,True
WaferStateFlow,2,19.882,O_refine_2,S_rubric,R_0_0,replicate,replicate,1684.126051221942,1654.5419332942622,0,0,True
WaferStateFlow,2,19.882,O_refine_2,S_global_context,R_0_0,replicate,replicate,1684.126051221942,1654.5419332942622,0,0,True
WaferStateFlow,2,19.882,O_refine_2,S_chunk_2,R_0_0,inline,inline,949.1600625442032,960.0940406537321,3268,0,False
WaferStateFlow,2,19.882,O_refine_2,S_running_summary_1,R_0_0,inline,inline,331.1023473991406,334.9165258094414,1140,0,False
WaferStateFlow,3,30.136000000000003,O_refine_3,S_task,R_0_0,replicate,replicate,1655.783150048421,1683.2290475314737,0,0,True
WaferStateFlow,3,30.136000000000003,O_refine_3,S_rubric,R_0_0,replicate,replicate,1654.5419332942622,1681.9672566412705,0,0,True
WaferStateFlow,3,30.136000000000003,O_refine_3,S_global_context,R_0_0,replicate,replicate,1654.5419332942622,1681.9672566412705,0,0,True
WaferStateFlow,3,30.136000000000003,O_refine_3,S_chunk_3,R_0_0,inline,inline,777.8000757323673,786.7600492260387,2472,0,False
WaferStateFlow,3,30.136000000000003,O_refine_3,S_running_summary_2,R_0_0,inline,inline,283.1796392229492,286.44176549491704,900,0,False
WaferStateFlow,4,39.872,O_refine_4,S_task,R_0_0,replicate,replicate,1683.2290475314737,1747.7588808954579,0,0,True
WaferStateFlow,4,39.872,O_refine_4,S_rubric,R_0_0,replicate,replicate,1681.9672566412705,1746.4487168168257,0,0,True
WaferStateFlow,4,39.872,O_refine_4,S_global_context,R_0_0,replicate,replicate,1681.9672566412705,1746.4487168168257,0,0,True
WaferStateFlow,4,39.872,O_refine_4,S_chunk_4,R_0_0,inline,inline,1039.5839199918046,1051.559547994673,3068,0,False
WaferStateFlow,4,39.872,O_refine_4,S_running_summary_3,R_0_0,inline,inline,294.1195705843828,297.5077208798488,868,0,False
WaferStateFlow,5,49.89,O_refine_5,S_task,R_0_0,replicate,replicate,1747.7588808954579,1836.3932725820475,0,0,True
WaferStateFlow,5,49.89,O_refine_5,S_rubric,R_0_0,replicate,replicate,1746.4487168168257,1835.0166659309366,0,0,True
WaferStateFlow,5,49.89,O_refine_5,S_global_context,R_0_0,replicate,replicate,1746.4487168168257,1835.0166659309366,0,0,True
WaferStateFlow,5,49.89,O_refine_5,S_chunk_5,R_0_0,inline,inline,1160.3104191750585,1173.676772463788,3196,0,False
WaferStateFlow,5,49.89,O_refine_5,S_running_summary_4,R_0_0,inline,inline,434.2087801418555,439.2107070922061,1196,0,False
WaferStateFlow,6,60.136,O_refine_6,S_task,R_0_0,replicate,replicate,1836.3932725820475,1940.6956271783308,0,0,True
WaferStateFlow,6,60.136,O_refine_6,S_rubric,R_0_0,replicate,replicate,1835.0166659309366,1939.240832855109,0,0,True
WaferStateFlow,6,60.136,O_refine_6,S_global_context,R_0_0,replicate,replicate,1835.0166659309366,1939.240832855109,0,0,True
WaferStateFlow,6,60.136,O_refine_6,S_chunk_6,R_0_0,inline,inline,1356.9387430252502,1372.5701829664126,3504,0,False
WaferStateFlow,6,60.136,O_refine_6,S_running_summary_5,R_0_0,inline,inline,487.94030143031245,493.5611959297031,1260,0,False
WaferStateFlow,7,70.568,O_refine_7,S_task,R_0_0,replicate,replicate,1940.6956271783308,2055.182157665915,0,0,True
WaferStateFlow,7,70.568,O_refine_7,S_rubric,R_0_0,replicate,replicate,1939.240832855109,2053.641541355821,0,0,True
WaferStateFlow,7,70.568,O_refine_7,S_global_context,R_0_0,replicate,replicate,1939.240832855109,2053.641541355821,0,0,True
WaferStateFlow,7,70.568,O_refine_7,S_chunk_7,R_0_0,inline,inline,1273.8727155198517,1288.5472650879037,3096,0,False
WaferStateFlow,7,70.568,O_refine_7,S_running_summary_6,R_0_0,inline,inline,311.0619421618242,314.64526240518575,756,0,False
